"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.15598837338418e-17,2.62740916443213,0.298,0.042,2.23510351993832e-13,"Other","DYNLT3"
2.18880998350869e-17,2.87549786403691,0.277,0.037,4.23206410311405e-13,"Other","ELL2"
2.59339295442356e-17,2.70974247577695,0.255,0.031,5.01432527737794e-13,"Other","MAGED2"
3.14869393318648e-17,2.18530974381807,0.489,0.1,6.08799971981605e-13,"Other","CKLF"
1.2112494574635e-16,2.24748347554145,0.34,0.055,2.34195082600569e-12,"Other","GMFG"
1.54819362029641e-16,2.51447334029464,0.298,0.043,2.99343236484311e-12,"Other","BLOC1S2"
1.67206523257173e-16,2.97634357600964,0.255,0.034,3.23293812717743e-12,"Other","ARHGAP18"
3.27822145694773e-16,2.39493051445836,0.319,0.05,6.33844118700844e-12,"Other","ANKRD28"
3.77923254241746e-16,3.16382119484103,0.319,0.054,7.30714612076415e-12,"Other","CD69"
3.83800773896276e-16,2.01391187290583,0.489,0.104,7.42078796328449e-12,"Other","EID1"
6.07569041825272e-16,2.72132702372887,0.255,0.034,1.17473474236916e-11,"Other","ELOVL5"
6.37583382099752e-16,2.37292308022894,0.447,0.101,1.23276746928987e-11,"Other","TIMP1"
7.0053543573883e-16,2.36461688360936,0.362,0.064,1.35448526500103e-11,"Other","PLIN2"
1.39813334313989e-15,2.05063624818465,0.468,0.098,2.70329081896098e-11,"Other","LSM2"
2.47213742102944e-15,1.7987463767723,0.617,0.163,4.77987770356042e-11,"Other","MRFAP1"
3.16460404953943e-15,2.32249288891717,0.319,0.052,6.11876192978449e-11,"Other","HSPB11"
8.24356633990053e-15,1.66451215970034,0.468,0.101,1.59389355181977e-10,"Other","CD52"
3.71934442739675e-14,1.87433502132242,0.574,0.155,7.19135245037161e-10,"Other","KHDRBS1"
4.99042011200087e-14,2.16206609268719,0.362,0.07,9.64897728655368e-10,"Other","RANBP2"
5.03799828148678e-14,1.65690760551626,0.66,0.202,9.7409696772547e-10,"Other","SEC11A"
8.45576800373335e-14,1.83002972982187,0.638,0.214,1.63492274352184e-09,"Other","LAPTM4A"
1.14851411673804e-13,1.46284624546534,0.83,0.322,2.22065204471301e-09,"Other","EIF3E"
2.22926935684608e-13,1.96635961679074,0.468,0.112,4.31029230146189e-09,"Other","KDM6B"
3.43294068290384e-13,2.09765776372438,0.383,0.081,6.63759081039457e-09,"Other","HIF1A"
1.60700513820082e-12,2.25462838534826,0.319,0.063,3.10714443471128e-08,"Other","RHBDD2"
1.95541164110658e-12,1.98900463700183,0.468,0.128,3.78078840807957e-08,"Other","NR4A2"
2.33934886339084e-12,1.96482682979215,0.383,0.084,4.52313102736619e-08,"Other","LMO4"
3.21559991055102e-12,2.35942705748215,0.298,0.057,6.21736242705039e-08,"Other","LIMS1"
4.44587672349282e-12,1.34181350323371,0.745,0.25,8.59610264487336e-08,"Other","TUBB"
7.36929634908842e-12,1.52224650415845,0.681,0.218,1.42485344909624e-07,"Other","CNBP"
1.65300245336927e-11,2.1088159689538,0.34,0.074,3.19608024358948e-07,"Other","KLF10"
3.10300588677393e-11,1.58917880230714,0.489,0.134,5.99966188207739e-07,"Other","CCDC85B"
3.23493565996751e-11,2.01261483324029,0.34,0.076,6.25474809854719e-07,"Other","TIPARP"
3.48788104437112e-11,2.11054386839971,0.277,0.052,6.74381799929155e-07,"Other","CD53"
5.49400231550347e-11,2.28995735046015,0.255,0.047,1.0622653477026e-06,"Other","RHOBTB3"
6.94415115064466e-11,1.73341160603855,0.511,0.156,1.34265162497715e-06,"Other","CCT2"
7.71521949659278e-11,2.34341827082546,0.255,0.048,1.49173768966621e-06,"Other","CUEDC2"
1.5057860630634e-10,2.32669183408873,0.255,0.049,2.91143735293307e-06,"Other","GPR65"
1.89357504794419e-10,1.83563673817695,0.574,0.231,3.66122735520009e-06,"Other","GLUL"
1.90613103930166e-10,1.56489030463413,0.511,0.147,3.68550436448975e-06,"Other","PSMC5"
2.20923976760372e-10,1.58515553071561,0.511,0.15,4.27156509066179e-06,"Other","ATP6V1F"
2.3775113962023e-10,1.3239377603569,0.553,0.166,4.59691828455714e-06,"Other","COTL1"
2.93702718017595e-10,2.20783779772798,0.255,0.05,5.67874205287019e-06,"Other","ZNHIT3"
3.34305931877789e-10,1.85753588183911,0.34,0.079,6.46380519285705e-06,"Other","SUPT4H1"
3.56546481699338e-10,1.09242423095326,0.936,0.487,6.89382622365671e-06,"Other","SRSF3"
3.67325193142799e-10,1.75912526353736,0.362,0.089,7.10223260941601e-06,"Other","IDS"
4.18867342238825e-10,1.72341598995581,0.383,0.1,8.09880006218769e-06,"Other","ARHGDIB"
5.06093792943425e-10,1.72440885724691,0.298,0.064,9.78532348656113e-06,"Other","ZNF331"
5.20563026275933e-10,1.52739516708457,0.468,0.129,1.00650861130452e-05,"Other","ESD"
5.42895154717507e-10,1.84810438435954,0.298,0.064,1.0496877816463e-05,"Other","PHLDA1"
8.04452742903224e-10,1.23282924800897,0.83,0.392,1.55540937840338e-05,"Other","SUMO2"
8.89865123861891e-10,2.10837458522039,0.255,0.051,1.72055421698697e-05,"Other","UBE2V2"
1.07147118690523e-09,2.14579084903317,0.277,0.06,2.07168953988126e-05,"Other","TRMT10C"
1.07224069491441e-09,1.93903267147604,0.34,0.084,2.07317738361702e-05,"Other","XRN2"
1.13783098498249e-09,1.53033515970467,0.532,0.172,2.19999620946365e-05,"Other","SEPT7"
1.19026265256367e-09,1.83662307813018,0.319,0.074,2.30137283873185e-05,"Other","C10orf32"
1.212616751058e-09,1.72804332239108,0.362,0.09,2.34459448817063e-05,"Other","ZNF428"
1.46743834467145e-09,1.81592414137814,0.362,0.091,2.83729203942225e-05,"Other","TBCB"
1.97293628385517e-09,1.19322766808332,0.809,0.341,3.81467230483398e-05,"Other","CIRBP"
2.00627829888618e-09,1.89808927582024,0.277,0.061,3.87913909089644e-05,"Other","UCP2"
2.40198031226052e-09,1.78610052992493,0.383,0.104,4.64422893375571e-05,"Other","SH3BGRL"
2.42671530302726e-09,1.54245370791875,0.468,0.14,4.6920540384032e-05,"Other","SELT"
2.74716624130592e-09,1.7220233669892,0.426,0.122,5.311645927565e-05,"Other","MATR3"
2.78733928423719e-09,1.41055586184917,0.532,0.164,5.38932050607261e-05,"Other","SNRPB2"
3.06237699711223e-09,1.55939990352543,0.489,0.15,5.9211059239165e-05,"Other","RHEB"
3.57544440748429e-09,1.37693925049144,0.553,0.178,6.91312176187087e-05,"Other","CAPZA2"
3.86693826146887e-09,1.28463468756834,0.723,0.282,7.47672512855005e-05,"Other","MORF4L1"
4.16445504649458e-09,1.48917494129854,0.426,0.121,8.05197383239726e-05,"Other","CTD-3252C9.4"
4.46565226137353e-09,1.85988872240595,0.277,0.062,8.63433864736572e-05,"Other","BCAS2"
4.61803986266117e-09,1.78870465238164,0.34,0.087,8.92898007445538e-05,"Other","ANP32A"
4.83846988039276e-09,1.95709180499779,0.277,0.062,9.3551815137394e-05,"Other","EMC4"
4.9767057429616e-09,1.94509730032158,0.277,0.062,9.62246055401626e-05,"Other","YWHAG"
5.24975146394518e-09,1.47050589144706,0.553,0.2,0.00010150394455538,"Other","PTMS"
6.37946950420576e-09,1.95993581866189,0.277,0.063,0.000123347042863818,"Other","ALG13"
6.76459027913549e-09,2.08576853046264,0.255,0.055,0.000130793353047085,"Other","RCN2"
7.16396897705521e-09,1.41926029253011,0.596,0.218,0.000138515340171362,"Other","DRAP1"
9.70838185771596e-09,1.76986855661494,0.34,0.091,0.000187711563218938,"Other","MAPRE1"
1.02354055411052e-08,1.86130078264465,0.34,0.092,0.00019790156613727,"Other","RPAIN"
1.05959158306311e-08,1.55768792697616,0.468,0.15,0.000204872032585253,"Other","CCT8"
1.105075399831e-08,1.52052890742158,0.511,0.171,0.000213666328557324,"Other","RSL24D1"
1.1467817261433e-08,1.58768490493796,0.383,0.106,0.000221730246749808,"Other","MAPK6"
1.21212024794633e-08,1.86840418190602,0.255,0.055,0.000234363449940423,"Other","FXR1"
1.22564512866564e-08,1.98553832925727,0.277,0.065,0.000236978485627502,"Other","NFKB1"
1.60169430639896e-08,1.40071571200229,0.489,0.156,0.000309687594142239,"Other","CCT4"
1.93508197433125e-08,1.74775027426099,0.277,0.064,0.000374148099736947,"Other","DPM1"
2.01518732305306e-08,1.74003450050311,0.277,0.065,0.000389636468912308,"Other","PFKP"
2.13632639865572e-08,2.03318578799281,0.277,0.067,0.000413058709180083,"Other","BHLHE40"
2.51234278629279e-08,1.87736442547394,0.255,0.058,0.00048576147772971,"Other","NIFK"
2.53718781981165e-08,1.51099140737511,0.489,0.166,0.000490565264960582,"Other","C11orf58"
2.6964057394847e-08,1.88000875756669,0.34,0.096,0.000521350049729366,"Other","PRKAR1A"
2.88905251750949e-08,1.45375802681019,0.404,0.117,0.000558598304260459,"Other","HSD17B12"
3.12942374962342e-08,1.18929199733331,0.617,0.244,0.000605074081989688,"Other","LDHB"
4.32135349599941e-08,1.93927389248294,0.277,0.069,0.000835533698451486,"Other","SRP19"
4.49523706143935e-08,1.61855924914306,0.362,0.105,0.000869154085829299,"Other","HMG20B"
5.4532875086234e-08,1.50101352799182,0.404,0.125,0.00105439313979233,"Other","PRMT1"
5.50636827552647e-08,1.49438975642342,0.404,0.124,0.00106465630607304,"Other","ILF2"
5.79361590250031e-08,1.58343281440829,0.362,0.104,0.00112019563474844,"Other","EIF2A"
6.31196435657005e-08,1.7490421700307,0.255,0.059,0.00122041830834282,"Other","NUDT5"
6.43311745710307e-08,1.25285140750453,0.553,0.2,0.00124384326033088,"Other","PSMA1.1"
7.31635928428507e-08,1.53513080685092,0.362,0.104,0.00141461806761652,"Other","SVIP"
7.57421038954007e-08,1.46571313456018,0.383,0.118,0.00146447357881757,"Other","CREM"
8.37017406572089e-08,1.59193701802608,0.34,0.096,0.00161837315560713,"Other","PCNP"
8.44939354377635e-08,1.35307767444707,0.553,0.218,0.00163369024168916,"Other","RBM8A"
8.9188021706986e-08,1.95419052435863,0.319,0.087,0.00172445039970457,"Other","SYPL1"
9.48582539316415e-08,1.30620972281734,0.532,0.189,0.00183408433976829,"Other","BZW1"
1.00357632159234e-07,1.39094317625618,0.426,0.132,0.00194041481779878,"Other","EIF3M"
1.19466732985188e-07,1.59638221759319,0.362,0.107,0.0023098892822686,"Other","FLOT1"
1.24153201089715e-07,1.65384110760876,0.255,0.06,0.00240050214306964,"Other","CDC5L"
1.34681990686729e-07,1.65472243906569,0.319,0.088,0.00260407628992791,"Other","KPNA2"
1.35460774693541e-07,1.54654719472074,0.298,0.077,0.00261913407869962,"Other","OSTF1"
1.35960828486939e-07,1.60449307317271,0.319,0.089,0.00262880261879496,"Other","DNAJB9"
1.36605027949803e-07,1.44338520571028,0.489,0.184,0.00264125821540945,"Other","MYADM"
1.4125053882933e-07,1.42189451634777,0.34,0.097,0.00273107916826509,"Other","LEPROTL1"
1.41781491425312e-07,1.72340444935753,0.277,0.071,0.00274134513670841,"Other","NARF"
1.49288354128426e-07,1.18036870540695,0.553,0.197,0.00288649032707311,"Other","MRPL18"
1.50375930954661e-07,1.59431204977602,0.34,0.097,0.00290751862500836,"Other","RTFDC1"
1.54369942070052e-07,1.41839801425624,0.404,0.124,0.00298474282992446,"Other","CNIH1"
1.59647309366873e-07,1.79347277837635,0.255,0.063,0.00308678072660848,"Other","MAPK1"
1.68400518390187e-07,1.49617371900241,0.34,0.095,0.00325602402307427,"Other","SSB"
1.69790254335882e-07,1.07422383413468,0.745,0.342,0.00328289456758429,"Other","HNRNPC"
1.78562494778842e-07,1.57586527033805,0.34,0.096,0.00345250583654891,"Other","EIF2S3"
1.81705226206401e-07,1.16650484540307,0.596,0.22,0.00351327054870076,"Other","CSDE1"
2.11757225995941e-07,1.68881535760312,0.298,0.08,0.00409432596463152,"Other","GTF3A"
3.02237093650455e-07,1.66632788831055,0.298,0.083,0.00584375420573154,"Other","PARP1"
3.09629996368265e-07,1.30819602135411,0.511,0.19,0.00598669597978041,"Other","TCP1"
3.35519707402867e-07,1.59987272338457,0.34,0.103,0.00648727354263443,"Other","STRAP"
3.68831421953678e-07,1.75028564885217,0.277,0.074,0.00713135554347437,"Other","ANXA5"
4.36333088182254e-07,1.66148340449468,0.277,0.073,0.00843650026000389,"Other","BTG3"
4.46244953920607e-07,1.60988569357743,0.277,0.075,0.00862814618405494,"Other","HCST"
4.56749511032703e-07,1.37614650494335,0.404,0.133,0.00883125179581731,"Other","EIF4H"
4.92455761592858e-07,1.60239271885047,0.277,0.073,0.00952163215039791,"Other","LSM6"
5.55030668966058e-07,1.5638782936263,0.277,0.073,0.0107315179844587,"Other","ZNF511"
5.5651280795929e-07,1.39891695077392,0.34,0.1,0.0107601751418929,"Other","CISD2"
6.22257290900963e-07,1.47798235914887,0.298,0.082,0.0120313447195701,"Other","FAM49B"
6.47462103837316e-07,1.86424383478393,0.319,0.096,0.0125186797776945,"Other","DCTN3"
6.91972667839537e-07,1.79481027639488,0.277,0.078,0.0133792915326774,"Other","POLR2G"
7.16884706851695e-07,1.55103731025044,0.362,0.114,0.0138609658069775,"Other","DNAJC8"
8.78498124771917e-07,1.26982833009988,0.489,0.181,0.016985761242465,"Other","VAMP2"
9.60581565609502e-07,1.32515781366472,0.383,0.125,0.0185728445710597,"Other","IFITM2"
9.63404843866835e-07,1.22292741418284,0.574,0.235,0.0186274326561653,"Other","CKS2"
9.81301316899077e-07,1.02283935558287,0.681,0.29,0.0189734609622436,"Other","SNHG6"
9.99450805593296e-07,1.66788442872366,0.255,0.068,0.0193243813261464,"Other","UBE3A"
1.11091482403912e-06,1.09328324741545,0.617,0.268,0.0214795381227964,"Other","PSMA4"
1.26205565769672e-06,0.626516465189886,0.894,0.783,0.024401846141566,"Other","HSP90AB1"
1.40346302799832e-06,1.49597270639387,0.298,0.086,0.0271359576463475,"Other","MRPL42"
1.42844464513871e-06,1.0273752698145,0.83,0.474,0.0276189772137569,"Other","PRDX1"
1.49027848712589e-06,1.2486462483769,0.489,0.178,0.028814534548579,"Other","NDUFB5"
1.69569237926275e-06,1.29557683053517,0.468,0.181,0.0327862121530453,"Other","FOXP1"
1.73124857427167e-06,1.48876735565729,0.319,0.098,0.0334736911835427,"Other","SKIL"
1.9730940040573e-06,1.4104406238884,0.34,0.109,0.0381497725684478,"Other","HNRNPH3"
1.97326352621314e-06,1.54448347129065,0.255,0.069,0.0381530502793311,"Other","MEA1"
2.3673381190837e-06,1.76959516933301,0.277,0.081,0.0457724825324834,"Other","ARPP19"
2.46781156045257e-06,1.41608146926357,0.319,0.097,0.0477151365213504,"Other","COPS6"
2.48738931414416e-06,1.64064615543124,0.298,0.091,0.0480936723889774,"Other","NCOA4"
2.59773775301337e-06,1.32807165976056,0.511,0.236,0.0502272594545135,"Other","CAPG"
2.59951395464571e-06,0.912627523071877,0.681,0.301,0.0502616023130749,"Other","TMEM66"
2.91944394917949e-06,1.67753145222387,0.277,0.081,0.0564474487573854,"Other","RP11-773D16.1"
3.02073254481054e-06,1.23666276873666,0.553,0.227,0.0584058637539118,"Other","EIF4B"
3.25448349741288e-06,1.14118363972083,0.574,0.244,0.062925438422478,"Other","SEC62"
3.27919320560584e-06,1.29221790801708,0.34,0.108,0.063403200630389,"Other","NGFRAP1"
3.50935012358741e-06,1.57102799716532,0.319,0.107,0.0678532846395626,"Other","IRF2BP2"
3.55453371455118e-06,1.19308262322553,0.404,0.138,0.0687269093708471,"Other","SRSF6"
3.71733447593294e-06,1.10727617107852,0.447,0.159,0.0718746620921634,"Other","MAP2K3"
4.52992529658072e-06,1.08525683190774,0.553,0.225,0.0875861056093883,"Other","TRMT112"
4.84624894415145e-06,1.43254040628426,0.319,0.104,0.0937022233351682,"Other","PYURF"
4.87805653548421e-06,1.29047503776361,0.319,0.098,0.0943172231135872,"Other","ASAH1"
5.25152644002064e-06,1.41102321882588,0.362,0.13,0.101538263717799,"Other","RHOG"
5.29797822092448e-06,1.19608086835485,0.362,0.118,0.102436408901575,"Other","MOB1A"
5.39724599623683e-06,1.32637778517514,0.447,0.173,0.104355751337239,"Other","CCT3"
5.93590529933208e-06,1.35794511794549,0.319,0.102,0.114770728962586,"Other","MMADHC"
6.01945482817556e-06,1.30951637241369,0.383,0.138,0.116386159102774,"Other","UBE2N"
6.68815041394835e-06,1.44410567109444,0.298,0.094,0.129315388253691,"Other","RPA3"
7.40614477068517e-06,1.5888334859299,0.298,0.1,0.143197809141198,"Other","NONO"
7.7671562125767e-06,1.51303360978644,0.298,0.097,0.150177965370171,"Other","STIP1"
7.96298134472604e-06,1.37976224518395,0.362,0.129,0.153964244300278,"Other","PAIP2"
8.66398547289046e-06,1.24713895395462,0.426,0.153,0.167518159118337,"Other","SFT2D1"
8.70319499124915e-06,0.643439299834926,1,0.734,0.168276275155802,"Other","RPL5"
9.71977210761984e-06,1.02208055733509,0.574,0.242,0.18793179370083,"Other","SNX3"
9.97485818306256e-06,1.27760324880337,0.319,0.104,0.192863882969515,"Other","PAK2"
1.01254371896112e-05,0.927281266655468,0.745,0.363,0.195775328061133,"Other","RAN"
1.01639143963927e-05,1.24921262230862,0.383,0.137,0.196519284854253,"Other","LINC00657"
1.03062644933697e-05,1.65566829752609,0.255,0.077,0.199271623979304,"Other","SMARCA5"
1.07565853875358e-05,1.78065776545985,0.255,0.079,0.207978578468005,"Other","PHIP"
1.15336510340986e-05,1.37237585277178,0.298,0.096,0.223003142744297,"Other","CHORDC1"
1.24592623831418e-05,0.823574164753312,0.745,0.493,0.240899838178048,"Other","HSPD1"
1.3362078669127e-05,1.35466654906095,0.362,0.137,0.258355791067571,"Other","RPS4Y1"
1.38453398516988e-05,1.41229102236492,0.277,0.087,0.267699646032596,"Other","BZW2"
1.42063246022393e-05,1.42498604841656,0.277,0.087,0.274679286184296,"Other","RAB5A"
1.44565530448153e-05,1.15820326917345,0.383,0.137,0.279517453121505,"Other","LSM8"
1.50870343362536e-05,1.57692052296319,0.277,0.089,0.291707808891464,"Other","HAX1"
1.8711400603645e-05,1.41649512801323,0.277,0.089,0.361784930671476,"Other","EPB41L4A-AS1"
1.92430418061987e-05,1.33571168526486,0.298,0.099,0.372064213322851,"Other","APEX1"
2.3339179052393e-05,1.04216150134351,0.468,0.187,0.451263026978019,"Other","EIF3D"
2.47767208237625e-05,0.88283399598292,0.66,0.365,0.479057897127448,"Other","HSPH1"
2.48853061987197e-05,1.30310631697219,0.362,0.135,0.481157395352246,"Other","CCT6A"
2.58374250844599e-05,1.35168698797339,0.277,0.089,0.499566614008031,"Other","RABGGTB"
2.85953112818981e-05,0.830810853873837,0.745,0.339,0.5528903436355,"Other","ATP6V1G1"
2.9103409786952e-05,1.65459061970761,0.255,0.081,0.562714428230716,"Other","HDAC2"
2.938710455187e-05,1.30388107084443,0.298,0.1,0.568199666510406,"Other","PPP2CA"
2.98722899166098e-05,1.30777709129305,0.319,0.113,0.577580725537651,"Other","AP3S1"
3.16302368800405e-05,1.44303304053572,0.255,0.082,0.611570630075583,"Other","DPP7"
3.16384167098801e-05,1.19722957289286,0.34,0.123,0.611728787085532,"Other","CMTM6"
3.32382375347159e-05,1.10725493195485,0.574,0.291,0.642661322733732,"Other","RPL22L1"
3.41062006400419e-05,1.20869109444968,0.298,0.098,0.659443389375211,"Other","AZIN1"
3.42592854082452e-05,1.28490194924842,0.383,0.151,0.662403283368422,"Other","POLR2K"
3.43370771407844e-05,0.643528026272759,0.894,0.592,0.663907386517066,"Other","HMGB1"
3.7664361426129e-05,1.36833615739641,0.298,0.102,0.728240428174204,"Other","MRPS35"
4.11522405945142e-05,1.8120441061718,0.255,0.082,0.795678571894933,"Other","ACOT7"
4.79658422810104e-05,1.28826609751331,0.277,0.091,0.927419560503336,"Other","SRP72"
4.97576106239884e-05,1.02311514287332,0.404,0.154,0.962063401414815,"Other","PSMA3"
5.01746988433762e-05,1.32936467614649,0.255,0.082,0.970127802136679,"Other","YTHDF2"
5.03537956583519e-05,1.05162438328125,0.511,0.232,0.973590639054234,"Other","YWHAQ"
5.10215667173003e-05,1.03471660276631,0.468,0.194,0.986501992479001,"Other","BANF1"
5.73777403018147e-05,1.40646730935203,0.319,0.12,1,"Other","C7orf73"
5.77974405843451e-05,1.0185018224659,0.447,0.187,1,"Other","SNRPD3"
5.9637561662578e-05,1.30156344564711,0.298,0.104,1,"Other","UFD1L"
6.07465977148118e-05,0.78198965135203,0.787,0.526,1,"Other","DNAJA1"
7.08320635580835e-05,0.962044526938428,0.426,0.168,1,"Other","RWDD1"
7.1449315390599e-05,1.13720745628713,0.383,0.151,1,"Other","EIF4A3"
7.65187073607885e-05,1.00043329767955,0.383,0.147,1,"Other","EIF1B"
8.0261764114633e-05,1.31368050989877,0.362,0.148,1,"Other","ARL6IP5"
8.38108421361993e-05,1.00525888998438,0.553,0.299,1,"Other","SDCBP"
8.60076528045944e-05,1.12639237893997,0.426,0.178,1,"Other","RNPS1"
8.85794377302892e-05,1.22303706879581,0.34,0.13,1,"Other","PSMB5"
8.91436009875391e-05,1.29623042218327,0.255,0.085,1,"Other","VPS35"
9.15039815695622e-05,1.33635714111233,0.34,0.134,1,"Other","XRCC5"
9.49238422534431e-05,0.805989370510108,0.745,0.392,1,"Other","CCNI"
9.97921013025161e-05,1.09028201018248,0.34,0.134,1,"Other","TSC22D3"
0.000102001183283752,1.65233959514324,0.255,0.089,1,"Other","BUB3"
0.000103627350948743,1.18465386520975,0.426,0.183,1,"Other","HSPA9"
0.000103696690688997,1.21961209696015,0.362,0.146,1,"Other","PRDX3"
0.000108831806033683,1.16690157111959,0.319,0.118,1,"Other","TMEM230"
0.000109082146472406,1.22838940462331,0.298,0.108,1,"Other","TMEM179B"
0.000109359693276118,1.26734352691628,0.298,0.11,1,"Other","ANXA7"
0.000111852828784451,1.06783274307541,0.383,0.157,1,"Other","NASP"
0.00012385856825258,0.898953708755709,0.468,0.196,1,"Other","SSBP1"
0.000130077280383661,1.19149697060453,0.298,0.108,1,"Other","PSMG2"
0.000137136803768625,1.10856259797763,0.319,0.12,1,"Other","TCEA1"
0.000148415292163778,1.0107485873916,0.511,0.233,1,"Other","ACTR3"
0.000152214041487326,0.974174455137994,0.553,0.244,1,"Other","CSNK2B"
0.000164099291384088,0.809393587201522,0.447,0.191,1,"Other","HPGD"
0.000164281547781194,0.899257715913684,0.511,0.24,1,"Other","FBL"
0.000176134662610124,1.16586050875791,0.298,0.111,1,"Other","HMGN3"
0.000177235308304166,1.21557310882908,0.255,0.089,1,"Other","PAG1"
0.000177443753764073,1.30127494911832,0.277,0.103,1,"Other","DHRS7"
0.000179750865474845,1.17429323857087,0.255,0.087,1,"Other","GNAQ"
0.000185670615358948,1.12119951090382,0.383,0.163,1,"Other","TOMM22"
0.000187539057693905,0.941882800822762,0.532,0.254,1,"Other","ERH"
0.000190482065306679,1.19544536168638,0.426,0.179,1,"Other","TRAPPC1"
0.000195999196284698,1.24006435551542,0.277,0.1,1,"Other","TRAM1"
0.00020081915944585,1.27750359407197,0.255,0.088,1,"Other","TARS"
0.000204985449275562,1.01536874574634,0.489,0.237,1,"Other","SNRPD1"
0.000216979848359429,1.09996311177421,0.362,0.151,1,"Other","UBE2I"
0.000235863546025853,1.15450696442671,0.277,0.099,1,"Other","SRSF1"
0.000238344798066973,0.918861849124216,0.553,0.274,1,"Other","C14orf166"
0.000244756822384484,0.908159224342232,0.596,0.302,1,"Other","HNRNPDL"
0.000257531916772641,1.22047072478829,0.34,0.147,1,"Other","REL"
0.000272255213963511,1.31779388806287,0.383,0.172,1,"Other","NME1"
0.000287416270362196,1.06654343739257,0.426,0.196,1,"Other","NFE2L2"
0.000314464215324884,0.556184204303764,0.915,0.619,1,"Other","PABPC1"
0.000326935779356057,1.26211739985825,0.298,0.123,1,"Other","DUSP2"
0.000328560883326048,0.538664655198304,0.957,0.737,1,"Other","NACA"
0.000328682112356698,1.0478864076845,0.319,0.126,1,"Other","PRPF40A"
0.000328966969670476,1.0695177599662,0.362,0.152,1,"Other","SNHG16"
0.000344544993902756,1.05948452104649,0.34,0.143,1,"Other","NOL7"
0.000358087004552838,1.27552074022164,0.277,0.105,1,"Other","RNASEH2C"
0.00038351583501485,1.16246549905228,0.277,0.105,1,"Other","DHX15"
0.000395583394749442,1.19886347758214,0.277,0.108,1,"Other","ATRX"
0.000406369523866797,0.956219107805998,0.447,0.207,1,"Other","NUDC"
0.000411006444441757,0.853567877673459,0.447,0.197,1,"Other","SUMO1"
0.000413354751581625,0.823950852085099,0.574,0.281,1,"Other","EIF3H"
0.000432573099055868,0.846227234339745,0.702,0.41,1,"Other","PTGES3"
0.000434202420324028,1.34805579175768,0.319,0.131,1,"Other","TMEM167A"
0.000442962177553634,0.670769056440998,0.766,0.397,1,"Other","PEBP1"
0.000471816952419611,0.972278587317087,0.34,0.14,1,"Other","KPNB1"
0.00049694894488642,1.08983754260582,0.34,0.145,1,"Other","HNRNPA1P48"
0.000512512107758765,1.11294054789613,0.319,0.127,1,"Other","ISCU"
0.000513251280413955,1.14326279722308,0.319,0.132,1,"Other","HNRNPR"
0.000548986301919973,0.771314533128884,0.66,0.406,1,"Other","NR4A1"
0.00055353911861381,1.25982557784225,0.319,0.141,1,"Other","CCT5"
0.000563432304658398,0.778961057003387,0.681,0.413,1,"Other","GPX1"
0.000588560816505292,1.58055302234542,0.255,0.1,1,"Other","MAGOH"
0.000617866830308199,1.10062620757194,0.255,0.097,1,"Other","STK17B"
0.000685665636330608,1.113123522476,0.277,0.112,1,"Other","SREK1"
0.00070831060289069,1.14064498368075,0.255,0.098,1,"Other","C9orf78"
0.000786795748118861,1.3116860763048,0.277,0.112,1,"Other","IK"
0.000835874181569016,0.864221963081362,0.362,0.159,1,"Other","SLC3A2"
0.000843435753160558,0.83353284758272,0.404,0.181,1,"Other","CNPY2"
0.000854241603250117,0.807928132807737,0.489,0.23,1,"Other","PSMA2"
0.000876935261215274,0.869852506669605,0.34,0.14,1,"Other","TFG"
0.000889658436174501,1.09347278962446,0.255,0.102,1,"Other","PPP1R2"
0.000893766054547534,0.923045016832876,0.532,0.29,1,"Other","EIF3F"
0.000899662507001246,0.758083529860251,0.532,0.26,1,"Other","SYF2"
0.000919363520187828,1.08649412125063,0.34,0.155,1,"Other","EIF5AL1"
0.000934016083246865,1.55478123456581,0.277,0.113,1,"Other","PRDX4"
0.000957068836365177,1.14905443843432,0.34,0.149,1,"Other","MRPS6"
0.000959473528597386,0.974314484723078,0.277,0.108,1,"Other","PSMC1"
0.00103179837544419,1.10585265668388,0.255,0.099,1,"Other","PPP2R2A"
0.00107195487622464,0.977129470785893,0.426,0.213,1,"Other","CBX3"
0.00107914124884117,0.806438704386422,0.447,0.214,1,"Other","KRT10"
0.00108086808720214,1.04249167461192,0.255,0.099,1,"Other","EAPP"
0.0011124169059801,0.916848801164538,0.319,0.132,1,"Other","TNFSF10"
0.00112087260704243,1.43648753909815,0.255,0.103,1,"Other","MGMT"
0.00117766671648846,0.782397794049276,0.426,0.205,1,"Other","BIRC3"
0.00118644593683803,0.703448314093195,0.511,0.252,1,"Other","DDX3X"
0.00120263510663455,0.651847022226469,0.809,0.436,1,"Other","HNRNPK"
0.00123581420004745,0.872952093396138,0.319,0.134,1,"Other","ZRANB2"
0.00125873961550276,0.960999767142661,0.319,0.134,1,"Other","RAB13"
0.00136946357344463,0.500935978742637,0.83,0.636,1,"Other","DDX5"
0.00146417489465844,0.828412899910495,0.468,0.23,1,"Other","WSB1"
0.00150655547353692,1.06708854509567,0.298,0.128,1,"Other","TNFAIP3"
0.00151485731272293,0.729163031709712,0.553,0.307,1,"Other","DNAJB6"
0.00153789995907447,0.870962083309068,0.447,0.23,1,"Other","EIF3L"
0.00177511729302944,1.06676867474779,0.255,0.105,1,"Other","SRA1"
